"","location","measure","mean","min","max","median","mean_rank","max_rank"
"365","Decha","Sulphates",47.0746883116883,4.824,108,46.6,5,6
"366","Decha","Total coliforms",433.488095238095,1.1,4600,35,2,3
"367","Decha","Total dissolved salts",412.275,212,988,372,4,5
"368","Decha","Total hardness",193.321130434783,121.4,326.07,181.61,2,4
"369","Decha","Total nitrogen",2.81318053097345,0.639,9.15,2.13,3,3
"370","Decha","Total phosphorus",0.149063448275862,0.012,2.1382,0.109,4,3
"371","Decha","Water temperature",13.27375,0.2,28,13.6,10,9
"372","Decha","Zinc",129.681176470588,0,549,95,1,6
"373","Kannika","AGOC-3A",0.377108695652174,0.001,4.877,0.2765,6,5
"374","Kannika","Alachlor",0.146292682926829,0,0.599,0.1025,3,2
"375","Kannika","Aldrin",0.0450752688172043,0,0.501,0.018,4,1
"376","Kannika","alpha-Hexachlorocyclohexane",0.0121770833333333,0,0.119,0.005,7,6
"377","Kannika","Aluminium",108.738461538462,0,410,87,5,5
"378","Kannika","Ammonium",0.24982667617689,0,2.63,0.1818,8,8
"379","Kannika","Anionic active surfactants",0.0617577348066298,0,0.706,0.053,6,1
"380","Kannika","Anthracene",0.00805,0.0075,0.0086,0.00805,4,5
"381","Kannika","AOX",3.61413043478261,0,22,0,6,6
"382","Kannika","Arsenic",1.15208189655172,0,2.9,1.2,5,5
"383","Kannika","Atrazine",0.132796568627451,0,0.5,0,4,5
"384","Kannika","Barium",31.3161290322581,13.2,70,26,3,3
"385","Kannika","Benzo(a)anthracene",0,0,0,0,6,6
"386","Kannika","Benzo(a)pyrene",5e-04,0,0.001,5e-04,5,6
"387","Kannika","Benzo(b)fluoranthene",5e-04,0,0.001,5e-04,6,6
"388","Kannika","Benzo(g,h,i)perylene",0.0025,0.001,0.004,0.0025,5,3
"389","Kannika","Benzo(k)fluoranthene",5e-04,0,0.001,5e-04,5,6
"390","Kannika","Berilium",0,0,0,0,3,3
"391","Kannika","beta-Hexaxchlorocyclohexane",0.0369894736842105,0,0.249,0.017,7,7
"392","Kannika","Bicarbonates",176.476709133758,85.4,266.5,175.6,6,6
"393","Kannika","Biochemical Oxygen",2.09834866468843,0,6.4,2,10,8
"394","Kannika","Boron",30.6666666666667,22,35,35,5,5
"395","Kannika","Cadmium",0.889420475319927,0,25.81,0.208,6,6
"396","Kannika","Calcium",53.385157881203,19.8,78.9,53.4,7,9
"397","Kannika","Carbonates",26.760001,6.12,47.400002,26.760001,3,3
"398","Kannika","Cesium",0,0,0,0,5,5
"399","Kannika","Chemical Oxygen Demand (Cr)",21.4219867549669,0,54,21.14,7,8
"400","Kannika","Chemical Oxygen Demand (Mn)",4.20993243243243,1.26,11.83,3.84,7,9
"401","Kannika","Chlorides",32.2166023813056,15.92,63.200001,31.9,8,8
"402","Kannika","Chlorodinine",0.164326086956522,0.002,0.298,0.2195,7,6
"403","Kannika","Chromium",6.45242957746479,0,95,2.8,5,3
"404","Kannika","Copper",13.2631166060071,0,232.22,8.4,6,3
"405","Kannika","Cyanides",0.0023695652173913,0,0.006,0.002,7,4
"406","Kannika","Dieldrin",0.0258241758241758,0,0.28,0.005,7,7
"407","Kannika","Dissolved organic carbon",5.13333333333333,4.66,5.66,5.08,3,2
"408","Kannika","Dissolved oxygen",8.97341642228739,5,14.5,8.745,4,5
"409","Kannika","Dissolved silicates",2.71972222222222,1.99,4.3,2.465,8,10
"410","Kannika","Endosulfan (alpha)",0.0248125,0,0.2,0.005,7,7
"411","Kannika","Endosulfan (beta)",0.047974025974026,0,0.473,0.011,4,5
"412","Kannika","Endrin",0.0671919191919192,0,0.631,0.005,4,5
"413","Kannika","Fecal coliforms",0.981526791666667,0,92,0.078,6,6
"414","Kannika","Fecal streptococci ",0.0774910526315789,0,5.4,0.00695,5,5
"415","Kannika","Fluoranthene",0.003,0.001,0.005,0.003,8,6
"416","Kannika","gamma-Hexachlorocyclohexane",0.0280643015521064,0,0.5,0.01,7,5
"417","Kannika","Heptachlor",0.00645161290322581,0,0.121,0.005,6,1
"418","Kannika","Heptachloroepoxide",0.00583333333333333,0,0.142,0.005,4,3
"419","Kannika","Hexachlorobenzene",0.0055,0.0055,0.0055,0.0055,5,5
"420","Kannika","Indeno(1,2,3-c,d)pyrene",0.0025,0.001,0.004,0.0025,6,4
"421","Kannika","Iron",139.422371607516,0,34413.96,0.55,4,2
"422","Kannika","Isodrin",0.015,0.015,0.015,0.015,3,5
"423","Kannika","Lead",7.71540501792115,0,83,2.76,8,7
"424","Kannika","Macrozoobenthos",2.28423949579832,0,42.79,2.05,5,2
"425","Kannika","Magnesium",19.7648088102941,7.05,62.25,17.9,6,6
"426","Kannika","Manganese",5.87722188405797,0,1105.2,0.026,5,2
"427","Kannika","Mercury",0.0369631728045326,0,0.579,0.025,7,5
"428","Kannika","Methylosmoline",0.20570652173913,0.002,0.371,0.272,5,5
"429","Kannika","Metolachlor",0.0389294117647059,0,0.315,0.027,4,3
"430","Kannika","Naphthalene",0.01975,0.0165,0.023,0.01975,2,3
"431","Kannika","Nickel",4.32369751918736,0,109.32,1.978,3,1
"432","Kannika","Nitrates",1.48313356633381,0.1,3.21,1.42,6,9
"433","Kannika","Nitrites",0.0342786305278174,0,1.51,0.026,6,2
"434","Kannika","Orthophosphate-phosphorus",0.042535933908046,0,0.822,0.04,6,3
"435","Kannika","Oxygen saturation",86.3691104601227,13.5,114.31,86.67,4,7
"436","Kannika","p,p-DDD",0.0638510638297872,0,0.512,0.025,7,6
"437","Kannika","p,p-DDE",0.0302058823529412,0,0.186,0.0115,2,6
"438","Kannika","p,p-DDT",0.0532461139896373,0,2.67,0.01,2,1
"439","Kannika","PAHs",5.78,5.78,5.78,5.78,6,6
"440","Kannika","PCB 101",0.0015,0.001,0.002,0.0015,5,4
"441","Kannika","PCB 118",0.002,0.002,0.002,0.002,3,3
"442","Kannika","PCB 138",0.0015,0.001,0.002,0.0015,7,5
"443","Kannika","PCB 153",0.0015,0.001,0.002,0.0015,7,4
"444","Kannika","PCB 180",0.0015,0.001,0.002,0.0015,7,5
"445","Kannika","PCB 28",0.001,0.001,0.001,0.001,4,4
"446","Kannika","PCB 52",0.0015,0.001,0.002,0.0015,1,1
"447","Kannika","Pentachlorobenzene",0.004,0.004,0.004,0.004,3,3
"448","Kannika","Petroleum hydrocarbons",1.32910412844037,0,35.3,0.023,2,1
"449","Kannika","Phenanthrene",0.005,0.005,0.005,0.005,4,4
"450","Kannika","Potassium",2.94483282674772,1,6.8,2.8,8,7
"451","Kannika","Selenium",0.719736842105263,0.035,1.9,0.46,2,4
"452","Kannika","Silica (SiO2)",6.95344308943089,0.4,24.6,6.267,6,1
"453","Kannika","Simazine",0.108712328767123,0.03,0.435,0.06,5,5
"454","Kannika","Sodium",20.3978419483283,11.2,31.2,20.1,8,8
"455","Kannika","Sulfides",0.0518961038961039,0,0.1,0.023,7,4
"456","Kannika","Sulphates",35.5644101524501,8.5,83,32.5,8,9
"457","Kannika","Tetrachloromethane",0.16929347826087,0.025,0.25,0.25,5,6
"458","Kannika","Total coliforms",2.57532734375,0,92,0.24,9,9
"459","Kannika","Total dissolved phosphorus",0.0725277777777778,0.038,0.108,0.0765,3,7
"460","Kannika","Total dissolved salts",273.895881006865,152.5,714,269,7,7
"461","Kannika","Total extractable matter",3.078,0.05,25,0.12,1,2
"462","Kannika","Total hardness",147.746235316176,10.6,267,138.95,7,7
"463","Kannika","Total nitrogen",2.03395528255528,0.745,4.07,1.95,7,9
"464","Kannika","Total organic carbon",4.9329,1.61,11.42,4.215,6,3
"465","Kannika","Total phosphorus",0.0941271903323263,0,0.408,0.088,9,9
"466","Kannika","Trifluralin",0.1,0.1,0.1,0.1,3,3
"467","Kannika","Water temperature",14.1562410329986,0,29.2,14,3,6
"468","Kannika","Zinc",28.0712476722533,0,815,16,9,4
"469","Kohsoom","1,2,3-Trichlorobenzene",0.00251875,0.001,0.0253,0.001,1,1
"470","Kohsoom","1,2,4-Trichlorobenzene",0.001,0.001,0.001,0.001,1,1
"471","Kohsoom","Acenaphthene",0.003,0.003,0.003,0.003,2,2
"472","Kohsoom","Acenaphthylene",0.004,0.004,0.004,0.004,1,1
"473","Kohsoom","AGOC-3A",0.3345625,0.001,2.401,0.282,7,7
"474","Kohsoom","Alachlor",0.177821428571429,0,0.574,0.1085,2,3
"475","Kohsoom","Aldrin",0.0344583333333333,0,0.231,0.015,7,7
"476","Kohsoom","alpha-Hexachlorocyclohexane",0.0123225806451613,0,0.091,0.005,6,7
"477","Kohsoom","Ammonium",2.56623240740741,0.24,14.2,2.165,1,2
"478","Kohsoom","Anionic active surfactants",0.114176829268293,0,0.52,0.068,1,3
"479","Kohsoom","Anthracene",0.00716875,0.005,0.01954,0.005,6,2
"480","Kohsoom","AOX",22.0285714285714,0,53,27.3,1,2
"481","Kohsoom","Arsenic",1.76967692307692,0,5,2.1,2,2
"482","Kohsoom","Atrazine",0.091462962962963,0,1.04,0,6,1
"483","Kohsoom","Benzo(a)anthracene",0.0035675,0.0035,0.00408,0.0035,2,3
"484","Kohsoom","Benzo(a)pyrene",0.00711764705882353,0.001,0.0075,0.0075,2,2
"485","Kohsoom","Benzo(b)fluoranthene",0.00711764705882353,0.001,0.0075,0.0075,3,3
"486","Kohsoom","Benzo(g,h,i)perylene",0.001,0.001,0.001,0.001,7,7
"487","Kohsoom","Benzo(k)fluoranthene",0.00711764705882353,0.001,0.0075,0.0075,2,2
"488","Kohsoom","beta-Hexaxchlorocyclohexane",0.05434375,0,0.272,0.028,4,6
"489","Kohsoom","Bicarbonates",227.27483180198,128,341.600006,226.185,2,3
"490","Kohsoom","Biochemical Oxygen",5.91527777777778,2.51,62.5,4.8,1,2
"491","Kohsoom","Cadmium",1.40074404761905,0,45.6,0.462,2,2
"492","Kohsoom","Calcium",70.3985529907834,4,110.4,72.03,2,4
"493","Kohsoom","Cesium",0,0,0,0,4,4
"494","Kohsoom","Chemical Oxygen Demand (Cr)",19.991753535545,0,87.8,15.4,8,5
"495","Kohsoom","Chemical Oxygen Demand (Mn)",7.29753488372093,3.35,17.9,7.1,1,5
"496","Kohsoom","Chlorides",50.5928801889401,19.75,130.4,49.483,5,6
"497","Kohsoom","Chlorodinine",0.1825,0.007,0.436,0.2205,1,1
"498","Kohsoom","Chromium",10.6571685988372,0,161.27,4.3,2,1
"499","Kohsoom","Chrysene",0.003,0.003,0.003,0.003,1,1
"500","Kohsoom","Copper",22.1649011686047,0,1123.13,11.575,1,1
"501","Kohsoom","Dieldrin",0.0358709677419355,0,0.544,0.005,5,3
"502","Kohsoom","Dissolved oxygen",7.69532407407407,2.3,13.69,7.77,10,8
"503","Kohsoom","Dissolved silicates",15.375,12.3,18.7,14.5,1,2
"504","Kohsoom","Endosulfan (alpha)",0.0387037037037037,0,0.274,0.01,6,6
"505","Kohsoom","Endosulfan (beta)",0.0437037037037037,0,0.316,0.019,6,6
"506","Kohsoom","Endrin",0.0569387755102041,0,0.377,0.025,6,7
"507","Kohsoom","Fecal coliforms",36.4918673758865,0,790,1.7,1,1
"508","Kohsoom","Fecal streptococci ",8.95855748031496,0,330,0.33,1,1
"509","Kohsoom","Fluoranthene",0.00457294117647059,0.001,0.00838,0.0045,2,2
"510","Kohsoom","Fluorene",0.005,0.005,0.005,0.005,1,1
"511","Kohsoom","gamma-Hexachlorocyclohexane",0.0290202614379085,0,0.45,0.01,5,6
"512","Kohsoom","Heptachlor",0.00865625,0,0.07,0.005,2,4
"513","Kohsoom","Heptachloroepoxide",0.0145185185185185,0,0.222,0.005,1,2
"514","Kohsoom","Hexachlorobenzene",0.0105,0.001,0.02,0.0105,1,1
"515","Kohsoom","Indeno(1,2,3-c,d)pyrene",0.134,0.134,0.134,0.134,1,1
"516","Kohsoom","Iron",261.198167808219,0.01,37959.28,0.67,1,1
"517","Kohsoom","Isodrin",0.0137058823529412,0.001,0.025,0.025,6,1
"518","Kohsoom","Lead",13.8811470588235,0,222.94,5.648,1,1
"519","Kohsoom","Macrozoobenthos",2.05120689655172,0,2.8,2.15,7,5
"520","Kohsoom","Magnesium",20.2565529953917,4.2,77.72,19.5,4,2
"521","Kohsoom","Manganese",11.2476031620553,0,787.5,0.09,3,6
"522","Kohsoom","Mercury",0.258960784313725,0,1.035,0.266,1,3
"523","Kohsoom","Methoxychlor",0.0315,0.009,0.054,0.0315,5,4
"524","Kohsoom","Methylosmoline",22.3164375,0.253,144.991,8.784,2,1
"525","Kohsoom","Metolachlor",0.0454074074074074,0,0.285,0.03,3,5
"526","Kohsoom","Naphthalene",0.01,0.01,0.01,0.01,6,6
"527","Kohsoom","Nickel",9.29026356589147,0,68.13,5.015,1,3
"528","Kohsoom","Nitrates",2.03464675925926,0,10.8,1.7865,2,3
"529","Kohsoom","Nitrites",0.0669199074074074,0.005,0.201,0.06,2,9
"530","Kohsoom","Orthophosphate-phosphorus",0.179513824884793,0.014,1.75,0.14,1,1
"531","Kohsoom","Oxygen saturation",79.9984920634921,47.35,147,79.75,10,3
"532","Kohsoom","p,p-DDD",0.06571875,0.005,0.345,0.041,6,7
"533","Kohsoom","p,p-DDE",0.0223125,0.005,0.082,0.0135,7,7
"534","Kohsoom","p,p-DDT",0.02793,0,0.43,0.003,6,7
"535","Kohsoom","PAHs",40.9,40.9,40.9,40.9,1,1
"536","Kohsoom","PCB 101",0.00102315789473684,0.001,0.00144,0.001,7,7
"537","Kohsoom","PCB 138",0.00194736842105263,0.001,0.002,0.002,2,4
"538","Kohsoom","PCB 153",0.00194736842105263,0.001,0.002,0.002,2,3
"539","Kohsoom","PCB 180",0.00220315789473684,0.001,0.00552,0.002,1,2
"540","Kohsoom","PCB 28",0.012,0.012,0.012,0.012,1,1
"541","Kohsoom","PCB 52",0.001,0.001,0.001,0.001,4,4
"542","Kohsoom","Pentachlorobenzene",0.001,0.001,0.001,0.001,6,6
"543","Kohsoom","Petroleum hydrocarbons",0.0306179775280899,0,1.35,0,9,7
"544","Kohsoom","Phenanthrene",0.005,0.005,0.005,0.005,3,3
"545","Kohsoom","Potassium",4.85995215311005,1.6,14.8,4.6,5,4
"546","Kohsoom","Pyrene",0.002961875,0.00136,0.00622,0.003,1,1
"547","Kohsoom","Silica (SiO2)",8.05140697674419,1.3,23.374,8.3085,2,2
"548","Kohsoom","Simazine",0.18275,0,0.73,0.0875,1,2
"549","Kohsoom","Sodium",30.6492018873239,5.7,62.4,29.1,5,7
"550","Kohsoom","Sulfides",0.1,0.1,0.1,0.1,1,3
"551","Kohsoom","Sulphates",78.1826667042254,26.111,153.600006,68.5,3,3
"552","Kohsoom","Tetrachloromethane",0.18828125,0.025,0.609,0.25,3,2
"553","Kohsoom","Total coliforms",368.287225352113,0,13000,16,3,2
"554","Kohsoom","Total dissolved phosphorus",0.239983333333333,0.0783,0.57,0.2221,1,1
"555","Kohsoom","Total dissolved salts",343.340425531915,254,471,341,5,8
"556","Kohsoom","Total extractable matter",0.1875,0.1,0.25,0.2,6,6
"557","Kohsoom","Total hardness",167.515298830645,3.46,492.799988,138.6,4,1
"558","Kohsoom","Total nitrogen",4.30034482758621,1.188,9.997,3.6615,2,2
"559","Kohsoom","Total organic carbon",5.43577083333333,3.001,8.96,5.288,4,6
"560","Kohsoom","Total phosphorus",0.27078801843318,0.04,2.44,0.214,1,2
"561","Kohsoom","Water temperature",15.061751156682,0.5,36.4,15,1,1
"562","Kohsoom","Zinc",69.2233720930233,0,915.02,35.15,2,3
"563","Sakda","AGOC-3A",0.378591397849462,0,4.215,0.278,5,6
"564","Sakda","Alachlor",0.132,0,0.567,0.1015,4,4
"565","Sakda","Aldrin",0.0483473684210526,0,0.385,0.017,2,3
"566","Sakda","alpha-Hexachlorocyclohexane",0.0191195652173913,0,0.211,0.005,5,4
"567","Sakda","Aluminium",124.972222222222,23,500,90.5,4,4
"568","Sakda","Ammonium",0.263447923416789,0,2.93,0.183,5,7
"569","Sakda","Anionic active surfactants",0.0686153521126761,0,0.58,0.06,4,2
"570","Sakda","Anthracene",0.0085,0.0085,0.0085,0.0085,2,6
"571","Sakda","AOX",6.15797101449275,0,25,0,5,5
"572","Sakda","Arsenic",1.304835,0,2.8,1.3,4,6
"573","Sakda","Atrazine",0.142233160621762,0,0.51,0.02,2,3
"574","Sakda","Barium",30.4505405405405,15.4,71,24,4,2
"575","Sakda","Benzo(a)anthracene",0,0,0,0,5,5
"576","Sakda","Benzo(a)pyrene",5e-04,0,0.001,5e-04,4,5
"577","Sakda","Benzo(b)fluoranthene",5e-04,0,0.001,5e-04,5,5
"578","Sakda","Benzo(g,h,i)perylene",0.0025,0.001,0.004,0.0025,4,2
"579","Sakda","Benzo(k)fluoranthene",5e-04,0,0.001,5e-04,4,5
"580","Sakda","Berilium",0,0,0,0,2,2
"581","Sakda","beta-Hexaxchlorocyclohexane",0.0478854166666667,0,0.461,0.0115,5,1
"582","Sakda","Bicarbonates",174.972997790356,34.1,253.699997,175.6,7,8
"583","Sakda","Biochemical Oxygen",2.28829007633588,0,6,2.21,8,9
"584","Sakda","Boron",37.3333333333333,36,38,38,2,3
"585","Sakda","Cadmium",0.979332695984704,0,25.86,0.23,5,5
"586","Sakda","Calcium",54.0942813379205,30.4,84.1,54.485,5,7
"587","Sakda","Carbonates",27.9428582857143,6,47.400002,35.400002,2,2
"588","Sakda","Cesium",0,0,0,0,3,3
"589","Sakda","Chemical Oxygen Demand (Cr)",22.3501689189189,0,120,23.3,6,2
"590","Sakda","Chemical Oxygen Demand (Mn)",4.36556748466258,2,42.7,4.07,6,1
"591","Sakda","Chlorides",40.7941793480243,0,477,34.099999,6,1
"592","Sakda","Chlorodinine",0.171225806451613,0.002,0.298,0.223,5,5
"593","Sakda","Chromium",5.79875138121547,0,147,2.79,6,2
"594","Sakda","Copper",13.4077794080882,0,125.24,8.1375,5,5
"595","Sakda","Cyanides",0.00268333333333333,0,0.021,0.002,3,2
"596","Sakda","Dieldrin",0.0481888888888889,0,0.591,0.005,4,2
"597","Sakda","Dissolved organic carbon",3.67333333333333,3.07,4.26,3.69,5,5
"598","Sakda","Dissolved oxygen",8.8461119515885,5.2,12.86,8.61,6,10
"599","Sakda","Dissolved silicates",2.60583333333333,1.98,4.5,2.27,9,9
"600","Sakda","Endosulfan (alpha)",0.0399880952380952,0,0.301,0.008,5,5
"601","Sakda","Endosulfan (beta)",0.0437974683544304,0,0.287,0.019,5,7
"602","Sakda","Endrin",0.0547222222222222,0,0.407,0.005,7,6
"603","Sakda","Fecal coliforms",1.10769683257919,0,92,0.13,5,5
"604","Sakda","Fecal streptococci ",0.0450674876847291,0,0.54,0.0078,7,7
"605","Sakda","Fluoranthene",0.003,0.001,0.005,0.003,7,5
"606","Sakda","gamma-Hexachlorocyclohexane",0.0352302375809935,0,0.99,0.01,2,2
"607","Sakda","Heptachlor",0.00639325842696629,0,0.045,0.005,7,6
"608","Sakda","Heptachloroepoxide",0.00748717948717949,0,0.121,0.005,3,5
"609","Sakda","Hexachlorobenzene",0.0055,0.0055,0.0055,0.0055,4,4
"610","Sakda","Indeno(1,2,3-c,d)pyrene",0.0025,0.001,0.004,0.0025,5,3
"611","Sakda","Iron",62.355473347548,0,28901.59,0.583,5,3
"612","Sakda","Isodrin",0.015,0.015,0.015,0.015,2,4
"613","Sakda","Lead",7.88576261121495,0,106.599999,2.998,7,6
"614","Sakda","Macrozoobenthos",2.51683177570093,0,47.21,2.07,1,1
"615","Sakda","Magnesium",19.0988244335878,7.01,53.74,17.5,7,8
"616","Sakda","Manganese",4.80948095930233,0,905,0.021,6,5
"617","Sakda","Mercury",0.0340503144654088,0,0.22,0.025,8,8
"618","Sakda","Methoxychlor",0.025,0.025,0.025,0.025,6,6
"619","Sakda","Methylosmoline",0.203967741935484,0.001,0.35,0.268,6,6
"620","Sakda","Metolachlor",0.0348125,0,0.308,0.023,5,4
"621","Sakda","Naphthalene",0.0242,0.0242,0.0242,0.0242,1,2
"622","Sakda","Nickel",2.85963875598086,0,49.3,2,8,5
"623","Sakda","Nitrates",1.45236746290801,0,3.59,1.415,7,8
"624","Sakda","Nitrites",0.0360975257731959,0,0.443,0.024,4,5
"625","Sakda","Orthophosphate-phosphorus",0.041781050295858,0,0.29,0.038,8,10
"626","Sakda","Oxygen saturation",84.8298131214953,63.5,99,85.2,6,10
"627","Sakda","p,p-DDD",0.0712268041237113,0,0.596,0.026,5,4
"628","Sakda","p,p-DDE",0.0246836734693878,0,0.267,0.0105,5,3
"629","Sakda","p,p-DDT",0.0422,0,1.25,0.01,4,5
"630","Sakda","PAHs",3.93,3.93,3.93,3.93,7,7
"631","Sakda","PCB 101",0.0015,0.001,0.002,0.0015,4,3
"632","Sakda","PCB 118",0.002,0.002,0.002,0.002,2,2
"633","Sakda","PCB 138",0.0015,0.001,0.002,0.0015,6,3
"634","Sakda","PCB 153",0.0015,0.001,0.002,0.0015,6,2
"635","Sakda","PCB 180",0.0015,0.001,0.002,0.0015,6,4
"636","Sakda","PCB 28",0.001,0.001,0.001,0.001,3,3
"637","Sakda","PCB 52",0.001,0.001,0.001,0.001,3,3
"638","Sakda","Pentachlorobenzene",0.004,0.004,0.004,0.004,2,2
"639","Sakda","Petroleum hydrocarbons",1.27701586538462,0,16.4,0.023,3,3
"640","Sakda","Phenanthrene",0.005,0.005,0.005,0.005,2,2
"641","Sakda","Potassium",3.14616129032258,0.6,28,2.9,6,1
"642","Sakda","Selenium",0.603727272727273,0.027,2,0.365,3,3
"643","Sakda","Silica (SiO2)",6.94445748987854,0.4,18.7,6.54,7,4
"644","Sakda","Simazine",0.1139,0.02,0.593,0.06,3,3
"645","Sakda","Sodium",22.2296405555556,11.2,108.5,20.4,6,3
"646","Sakda","Sulfides",0.0551666666666667,0.008,0.1,0.0225,6,2
"647","Sakda","Sulphates",35.9615849075472,0,90.5,32.545,7,8
"648","Sakda","Tetrachloromethane",0.170161290322581,0.025,0.25,0.25,4,5
"649","Sakda","Total coliforms",3.62072584745763,0,160,0.54,8,8
"650","Sakda","Total dissolved phosphorus",0.0731388888888889,0.039,0.111,0.0765,2,6
"651","Sakda","Total dissolved salts",302.049086757991,164.7,1307,274.9,6,2
"652","Sakda","Total extractable matter",2.758,0.058,25,0.12,2,1
"653","Sakda","Total hardness",150.219326051282,10,240.83,141,6,8
"654","Sakda","Total nitrogen",1.97714141414141,0.5,4.22,1.915,8,8
"655","Sakda","Total organic carbon",5.53608333333333,1.68,10.59,5.02,3,5
"656","Sakda","Total phosphorus",0.09372828125,0,0.338,0.086,10,10
"657","Sakda","Trifluralin",0.1,0.1,0.1,0.1,2,2
"658","Sakda","Water temperature",14.1439730134933,0.5,28.2,14,4,8
"659","Sakda","Zinc",33.3662992125984,0,1054,18,6,1
"660","Somchair","AGOC-3A",0.43958064516129,0.003,5.396,0.275,4,4
"661","Somchair","Alachlor",0.0916896551724138,0,0.465,0.078,7,7
"662","Somchair","Aldrin",0.0492285714285714,0,0.309,0.018,1,6
"663","Somchair","alpha-Hexachlorocyclohexane",0.0335161290322581,0,0.398,0.005,2,2
"664","Somchair","Aluminium",188.3,69.3,690,147,1,2
"665","Somchair","Ammonium",0.464517746478873,0,3.4,0.289,3,6
"666","Somchair","Anionic active surfactants",0.0890979381443299,0,0.5,0.09,2,4
"667","Somchair","Anthracene",0.0075,0.0075,0.0075,0.0075,5,7
"668","Somchair","AOX",9.388,0,44.2,0,3,3
"669","Somchair","Arsenic",1.14,0,2.5,1.2,6,7
"670","Somchair","Atrazine",0.140984962406015,0,0.5,0.01,3,4
"671","Somchair","Barium",39.35,12.8,78,35,1,1
"672","Somchair","Benzo(a)anthracene",0,0,0,0,4,4
"673","Somchair","Benzo(a)pyrene",0.000333333333333333,0,0.001,0,6,4
"674","Somchair","Benzo(b)fluoranthene",0.00966666666666667,0,0.028,0.001,1,1
"675","Somchair","Benzo(g,h,i)perylene",0.00333333333333333,0.002,0.004,0.004,1,1
"676","Somchair","Benzo(k)fluoranthene",0.000333333333333333,0,0.001,0,6,4
"677","Somchair","Berilium",0,0,0,0,1,1
"678","Somchair","beta-Hexaxchlorocyclohexane",0.0552571428571429,0,0.443,0.016,3,2
"679","Somchair","Bicarbonates",184.125084618644,46.1,272,185.4,4,5
"680","Somchair","Biochemical Oxygen",3.320875,0,11.96,2.9,4,3
"681","Somchair","Boron",36,33,39,36,3,2
"682","Somchair","Cadmium",1.40001369047619,0,38,0.5895,3,4
"683","Somchair","Calcium",61.1501869158879,23.3,113,60.1,4,3
"684","Somchair","Carbonates",15.13,12,23.4,12.36,6,6
"685","Somchair","Cesium",0,0,0,0,2,2
"686","Somchair","Chemical Oxygen Demand (Cr)",33.9627835051546,0,94.08,29.59,2,3
"687","Somchair","Chemical Oxygen Demand (Mn)",6.47342592592593,2.5,30.8,5.2,4,2
"688","Somchair","Chlorides",74.1581776261682,19.21,196.800003,69.875,2,4
"689","Somchair","Chlorodinine",0.16941935483871,0.005,0.299,0.22,6,4
"690","Somchair","Chromium",8.71396875,0.15,80.8,4.615,3,5
"691","Somchair","Copper",19.19944376875,0.171,177.300003,10.045,2,4
"692","Somchair","Cyanides",0.00283571428571429,0,0.0097,0.002,2,3
"693","Somchair","Dieldrin",0.0718285714285714,0,0.433,0.015,1,5
"694","Somchair","Dissolved organic carbon",5.23,5.23,5.23,5.23,2,4
"695","Somchair","Dissolved oxygen",8.80458781362007,0,13.5,8.79,7,9
"696","Somchair","Dissolved silicates",3.66625,1.6,5.6,3.97,6,6
"697","Somchair","Endosulfan (alpha)",0.0626666666666667,0,0.541,0.006,2,3
"698","Somchair","Endosulfan (beta)",0.051551724137931,0,0.537,0.005,3,2
"699","Somchair","Endrin",0.116514285714286,0,1.114,0.005,1,1
"700","Somchair","Fecal coliforms",15.4945,0,240,0.27,2,3
"701","Somchair","Fecal streptococci ",2.24951147540984,0,24,0.24,2,2
"702","Somchair","Fluoranthene",0.00366666666666667,0.001,0.005,0.005,5,4
"703","Somchair","gamma-Hexachlorocyclohexane",0.03485625,0,1.03,0.01,3,1
"704","Somchair","Heptachlor",0.00706896551724138,0,0.029,0.005,4,7
"705","Somchair","Heptachloroepoxide",0.00351851851851852,0,0.005,0.005,6,6
"706","Somchair","Hexachlorobenzene",0.0055,0.0055,0.0055,0.0055,3,3
"707","Somchair","Indeno(1,2,3-c,d)pyrene",0.00333333333333333,0.002,0.004,0.004,2,2
"708","Somchair","Iron",167.982295302013,0,24790.53,0.9,2,4
"709","Somchair","Isodrin",0.015,0.015,0.015,0.015,1,3
"710","Somchair","Lead",12.6704700479042,0.05,144.7,4.9,2,4
"711","Somchair","Macrozoobenthos",2.02158461538462,0,2.83,2.15,8,4
"712","Somchair","Magnesium",23.365833337963,7.05,66.15,21.125,2,4
"713","Somchair","Manganese",14.1798379310345,0,1027.1,0.06,2,3
"714","Somchair","Mercury",0.0534154639175258,0,0.541,0.045,4,6
"715","Somchair","Methoxychlor",0.116,0.104,0.128,0.116,1,2
"716","Somchair","Methylosmoline",51.7803225806452,0.264,130.541,4.514,1,2
"717","Somchair","Metolachlor",0.047,0,0.389,0.021,2,2
"718","Somchair","Naphthalene",0.01125,0.01,0.0125,0.01125,3,5
"719","Somchair","Nickel",6.26740768461538,0,80,2.6,2,2
"720","Somchair","Nitrates",1.84465718309859,0.5085,7.62,1.7875,3,4
"721","Somchair","Nitrites",0.0468633098591549,0,1.2,0.03,3,3
"722","Somchair","Orthophosphate-phosphorus",0.0399868661971831,0,0.2924,0.0295,9,9
"723","Somchair","Oxygen saturation",81.2663094761905,23.9,108.6,83.45,8,8
"724","Somchair","p,p-DDD",0.0824285714285714,0,0.542,0.026,4,5
"725","Somchair","p,p-DDE",0.0241470588235294,0,0.289,0.0075,6,2
"726","Somchair","p,p-DDT",0.0533858267716535,0,1.32,0.01,1,4
